2730,Timothy's Snack Machines,Greensboro,NC,27407,2110 Tealwood Dr,Guilford,(336) 852-8302,N/A, ,,,3,328392,Automatic Merchandising Machine Operators,,
2731,Yellowstone Specialty Co,Idaho Falls,ID,83402,580 W 15th St,Bonneville,(208) 523-0382,(208) 523-0382,Michael Evans,President,Male,3,328392,Automatic Merchandising Machine Operators,,
2732,B & B Vending,Waco,TX,76704,351 Bluebonnett Cir,Mclennan,(254) 709-7844,N/A,Bryant Bates,Owner,Male,2,327971,Retail Stores,,
2733,Family Vending Inc,Bonaire,GA,31005,603 Idlewood Dr,Houston,(478) 954-4712,N/A, ,,,3,327471,Automatic Merchandising Machine Operators,,
2734,Golden Flake,Birmingham,AL,35205,110 6th Ave S,Jefferson,(800) 239-2044,N/A,Golden Flake,Manager,Female,3,327471,Automatic Merchandising Machine Operators,,
2735,Montgomery Sales Co,Montgomery,AL,36110,4127 Lower Wetumpka Rd,Montgomery,(334) 265-4870,N/A,George Gayle,Owner,Male,3,327029,Automatic Merchandising Machine Operators,,
2736,Galla Coffee Service,Cicero,IL,60804,1212 S Central Ave,Cook,(708) 656-6454,(708) 656-6553,Patricia Gallaga,Manager,Female,6,326216,Coffee Shops,,
2737,WB Vending,Waterloo,IL,62298,6266 Kk Rd,Monroe,(618) 939-3247,N/A,Tom Buckley,Owner,Male,3,326108,Automatic Merchandising Machine Operators,,
2738,MWD Vending,Fenton,MO,63026,1648 Littleton Ct,Saint Louis,(314) 803-7947,N/A, ,,,3,326108,Automatic Merchandising Machine Operators,,
2739,Schaffner Music Co Inc,Alton,IL,62002,528 Ridge St,Madison,(618) 465-5711,(618) 465-5840,Mark Harting,President,Male,3,326108,Automatic Merchandising Machine Operators,,
2740,Total Refreshments,Union,MO,63084,9 Progress Dr,Franklin,(636) 390-8553,N/A,Rita Koritz,Owner,Female,3,326108,Automatic Merchandising Machine Operators,,
2741,P & M Enterprises Inc,Waterloo,IL,62298,623 Evansville Ave,Monroe,(618) 939-6610,N/A,Dennis Hoffmeister,President,Male,3,326108,Automatic Merchandising Machine Operators,,
2742,J S Morris & Sons Novelty Co,Saint Louis,MO,63108,4722 Delmar Blvd,Saint Louis City,(314) 361-7445,(314) 361-3818,Mitchell Morris,Owner,Male,3,326108,Automatic Merchandising Machine Operators,,
2743,All Star Services,Freeland,MI,48623,10133 Hercules Dr,Saginaw,(989) 625-5033,N/A, ,,,3,326108,Automatic Merchandising Machine Operators,,
2744,C & J Vending,Stevensville,MI,49127,7367 Thornton Dr,Berrien,(269) 465-6160,N/A, ,,,3,325629,Automatic Merchandising Machine Operators,,
2745,Ondrus Amusement & Vending Inc,Union Pier,MI,49129,16509 Red Arrow Hwy,Berrien,(269) 469-2350,N/A,Jessie Ondrus,Owner,Unknown,3,325629,Automatic Merchandising Machine Operators,,
2746,American Vending & Snacks,Eau Claire,MI,49111,3465 Hochberger Rd,Berrien,(269) 944-1397,N/A,John Gibbs,Owner,Male,3,325629,Automatic Merchandising Machine Operators,,
2747,Quick Snacks Vending,Cleveland,OH,44130,13100 Old Pleasant Valley Rd,Cuyahoga,(440) 845-7612,N/A,Frank Cimperman,President,Male,3,325187,Automatic Merchandising Machine Operators,,
2748,Angeli's Stark Novelty Co,Canton,OH,44705,5229 Beechgrove Ave Ne,Stark,(330) 492-5059,N/A,Paul Angeli,Owner,Male,3,324708,Automatic Merchandising Machine Operators,,
2749,Triple S Enterprises,Minerva,OH,44657,4066 Marihill Dr Se,Stark,(330) 868-5258,N/A, ,,,3,324708,Automatic Merchandising Machine Operators,,
2750,Cullman Florist,Cullman,AL,35055,119 4th St Se,Cullman,(256) 734-0263,(256) 734-4448,Annette McCann,Owner,Female,3,323830,Optical Goods Stores,,
2751,Cullman Bowling Center,Cullman,AL,35055,1710 Tally Ho St Nw,Cullman,(256) 734-2600,N/A,Bill Sandlin,Owner,Male,3,323830,Optical Goods Stores,,
2752,Jaxsnax Vending Service,Lima,OH,45805,1684 Whitehall Dr,Allen,(419) 236-7191,N/A,Jack Hennessey,Owner,Male,3,323787,Automatic Merchandising Machine Operators,,
2753,Master Vending,Laredo,TX,78045,159 Lynn Loop,Webb,(956) 763-4674,N/A,Emilo Paris,Manager,Male,3,323787,Automatic Merchandising Machine Operators,,
2754,Cape Fear Vending Co,Hope Mills,NC,28348,3116 Deaver Cir,Cumberland,(910) 425-9078,N/A,Michael Waguespack,Owner,Male,2,323521,Automated Teller Machines,,
2755,Silver Creek Vending & Amsmnt,Taylor,AZ,85939,815 N Main,Navajo,(928) 536-2708,N/A,Larry Gunderson,Owner,Male,3,323345,Automatic Merchandising Machine Operators,,
2756,Red Carpet Vending,Lafayette,LA,70508,121 Board Rd,Lafayette,(337) 264-1277,N/A,Gary Duncan,Owner,Male,3,323345,Automatic Merchandising Machine Operators,,
2757,Quarter Man Amusements,Springfield,MO,65804,1710 E Briar St,Greene,(417) 880-5999,N/A,Dennis Smart,Owner,Male,3,322866,Automatic Merchandising Machine Operators,,
2758,Preferred Vending,Springfield,MO,65807,1739 S West Byp,Greene,(417) 831-3931,N/A,Charles Worley,Owner,Male,3,322866,Automatic Merchandising Machine Operators,,
2759,Homewood Snack & Office Coffee,Bessemer,AL,35020,206 Elrie Blvd,Jefferson,(205) 428-4468,N/A,Tommy Buttram,Owner,Male,2,322671,Retail Stores,,
2760,Coin Machine Service,Muskegon,MI,49445,1129 Ruddiman Dr # A,Muskegon,(231) 744-3597,N/A,Bob Gerling,Owner,Male,3,322387,Automatic Merchandising Machine Operators,,
2761,Gainsville Signs & Graphics,Gainesville,GA,30501,930 Interstate Ridge Dr Ste D,Hall,(770) 533-5700,N/A,Joe Nation,Owner,Male,2,322235,Retail Stores,,
2762,Nortana Music Inc,Williston,ND,58801,14040 Front St W,Williams,(701) 572-0005,N/A,Mike Norland,Owner,Male,3,321466,Automatic Merchandising Machine Operators,,
2763,Avi Foodsystem Inc,Hubbard,OH,44425,6996 Hubbard Masury Rd,Trumbull,(330) 534-2372,N/A, ,,,3,321466,Automatic Merchandising Machine Operators,,
2764,Isaac Vending,O Fallon,IL,62269,407 Dartmouth Dr,Saint Clair,(618) 520-7065,N/A, ,,,2,321328,Retail Stores,,
2765,St Johns Vending,East Palatka,FL,32131,280 Old San Mateo Rd,Putnam,(386) 937-2547,N/A,Elliott Ortiz,President,Male,3,320987,Automatic Merchandising Machine Operators,,
2766,Robert Jones Jr Vending,Arcadia,FL,34266,2152 Ne Snow St,Desoto,(863) 494-3625,N/A, ,,,3,320987,Automatic Merchandising Machine Operators,,
2767,R & S Distributors Inc,McHenry,IL,60050,4120 W Orleans St,Mchenry,(815) 363-8363,N/A,Don Reinboldt,Owner,Male,4,320694,Misc Food Stores,,
2768,S & S Enterprise,Lewistown,PA,17044,100 S Main St Ste 1,Mifflin,(717) 585-5416,N/A,Steve Pannebaker,Owner,Male,5,320291,Repair Shops & Related Services,,
2769,Villages Info Center LLC,The Villages,FL,32162,1199 Addison Ave,Sumter,(352) 753-4481,N/A, ,,,2,319948,Retail Stores,,
2770,Emily Goff Vending,Cumberland,MD,21502,626 Baker St,Allegany,(301) 722-0932,N/A,Emily Goff,President,Female,3,318150,Automatic Merchandising Machine Operators,,
2771,S & S Coffee Service & Soft Drink,Dalhart,TX,79022,301 Avenue A,Hartley,(806) 249-6026,N/A,Danny Smallwood,Owner,Male,3,316713,Automatic Merchandising Machine Operators,,
2772,Willson Vending Service,Douglassville,TX,75560,201 East St,Cass,(903) 846-4191,N/A,Sheila Willson,Owner,Female,3,316713,Automatic Merchandising Machine Operators,,
2773,2-D Vending,Wharton,TX,77488,550 W Milam St,Wharton,(979) 532-3391,N/A,Danny Glaze,Owner,Male,3,316713,Automatic Merchandising Machine Operators,,
2774,Angelina Plumbing Supply,Lufkin,TX,75901,2214 E Denman Ave,Angelina,(936) 639-3050,(936) 639-3052,Mike Branson,Owner,Male,3,316713,Automatic Merchandising Machine Operators,,
2775,Eldorado Games Ltd,Mount Vernon,MO,65712,115 W Dallas St,Lawrence,(417) 471-1003,N/A,George Typaldos,Owner,Male,3,315764,"Hobby, Toy, & Game Stores",,
2776,Roby Vending & Amusement Co Inc,Owensboro,KY,42303,915 Sweeney St,Daviess,(270) 683-7754,(270) 926-8315,Greg Roby,President,Male,3,315277,Automatic Merchandising Machine Operators,,
2777,Willstaff Ams Diversity,Monroe,LA,71201,1896 Hudson Cir Ste 5,Ouachita,(318) 812-0228,N/A, ,,,3,314319,Automatic Merchandising Machine Operators,,
2778,Lil Debbies Snack Service,Siren,WI,54872,23220 Woodcreek Rd,Burnett,(715) 349-2520,N/A,Debbie Stoner,Owner,Female,3,314319,Automatic Merchandising Machine Operators,,
2779,Gambit Ventures,Tuscaloosa,AL,35401,1431 Hackberry Ln Ste B,Tuscaloosa,(205) 343-7845,N/A,Glen Canin,Owner,Male,2,313487,Retail Stores,,
2780,Brian Pearson Vending,Plainwell,MI,49080,1251 103rd Ave,Allegan,(269) 685-9787,N/A,David Pearson,Owner,Male,3,311409,Automatic Merchandising Machine Operators,,
2781,Monte Candy Co,Montevideo,MN,56265,5050 Highway 212 Sw,Chippewa,(320) 269-8453,N/A,Steve Mortensen,Owner,Male,3,311409,Automatic Merchandising Machine Operators,,
2782,Dab Nab Vending,Elizabethtown,KY,42701,302 Silk Oak Ct,Hardin,(270) 982-2888,N/A,Anthony Dab,Owner,Male,3,311409,Automatic Merchandising Machine Operators,,
2783,Snacks Plus Vending,Perham,MN,56573,610 E Main St,Otter Tail,(218) 346-2985,N/A,Dan McKeever,Owner,Male,3,311409,Automatic Merchandising Machine Operators,,
2784,All Sports Vending,Indian River,MI,49749,6013 Chippewa Beach Rd,Cheboygan,(231) 238-4332,N/A,Jody Hewitt,Owner,Unknown,3,311409,Automatic Merchandising Machine Operators,,
2785,Wright Enterprises,Harrison,MI,48625,540 W Larch Rd,Clare,(989) 539-4465,(989) 539-3901, ,,,3,311409,Automatic Merchandising Machine Operators,,
2786,Canteen,Florence,SC,29501,1323 Celebration Blvd,Florence,(843) 669-5129,N/A, ,,,3,309419,Automatic Merchandising Machine Operators,,
2787,Canteen Service Company,Glasgow,KY,42141,120 Donnelley Dr,Barren,(270) 678-3713,(270) 678-0408,Debra Hall,Other Contacts,Female,3,309419,Automatic Merchandising Machine Operators,,
2788,Denison Vending Co,Denison,IA,51442,904 5th Ave S,Crawford,(712) 263-5624,N/A,Rod Neester,Owner,Male,3,308940,Automatic Merchandising Machine Operators,,
2789,Heartland Vending,Marshalltown,IA,50158,1003 S 12th St,Marshall,(641) 752-2011,N/A,Leo Neuva,Owner,Male,3,308940,Automatic Merchandising Machine Operators,,
2790,Heartland Vending,Marshalltown,IA,50158,3302 Governor Rd,Marshall,(641) 752-2011,N/A, ,,,3,308940,Automatic Merchandising Machine Operators,,
2791,Break Time,Weston,WV,26452,395 Route 33 E,Lewis,(304) 844-6229,N/A,Donna Seckman,Manager,Female,2,307316,Retail Stores,,
2792,Son Ray Snacks,Kinston,NC,28504,527 Poplar St,Lenoir,(252) 527-1317,N/A,Robert Eubank,Owner,Male,3,306914,Automatic Merchandising Machine Operators,,
2793,Marshall Vending,Dobson,NC,27017,457 Prison Camp Rd,Surry,(336) 352-3414,N/A,Ronald Marshall,President,Male,3,306914,Automatic Merchandising Machine Operators,,
2794,Superior Awards & Engraving,Marquette,MI,49855,240 Kawbawgam Rd,Marquette,(906) 249-3752,N/A,Dan Zeug,Owner,Male,2,306844,Retail Stores,,
2795,VVS Canteen,Crete,NE,68333,2223 County Road I,Saline,(402) 826-3067,N/A, ,,,3,306435,Automatic Merchandising Machine Operators,,
2796,Clarksdale Music Co,Clarksdale,MS,38614,510 3rd St,Coahoma,(662) 624-2416,(662) 624-8880,David Butler,Owner,Male,2,306311,Video Games Rental,,
2797,Advantage Vending Equipment,Spartanburg,SC,29303,390 E Boundary Dr,Spartanburg,(864) 542-2240,N/A,Michael Bayiha,President,Male,5,306146,Repair Shops & Related Services,,
2798,Sandys Vending,Hot Springs Village,AR,71909,179 Village Tower Rd,Garland,(501) 318-1432,N/A,Sandy McInroe,Owner,Unknown,3,305404,Automatic Merchandising Machine Operators,,
2799,Chris Vending,Saint Clairsville,OH,43950,68224 Vineyard Rd,Belmont,(740) 635-0213,N/A,Dave Delman,Owner,Male,2,305392,Retail Stores,,
2800,Beth Williamson Vending,Milton,WV,25541,1215 E Us Route 60,Cabell,(304) 743-3313,N/A,Beth Williamson,Owner,Female,5,302920,Repair Shops & Related Services,,
2801,South Georgia Sales,Statesboro,GA,30458,18063 Us Highway 80 W,Bulloch,(912) 681-2021,(912) 681-2022,John Jenkins,Owner,Male,3,301867,Automatic Merchandising Machine Operators,,
2802,ABC Vending,Rowlett,TX,75088,7417 Lagoon Dr,Dallas,(972) 475-6284,N/A, ,,,2,301765,Business Services,,
2803,Vending Service,Zanesville,OH,43701,5555 Old Coopermill Rd,Muskingum,(740) 453-4402,N/A,Rodney Fletcher,Owner,Male,3,300835,Automatic Merchandising Machine Operators,,
2804,Automatic Music Inc,Knox,IN,46534,1101 E Washington St,Starke,(574) 772-3012,N/A,Tara Heisler,Manager,Female,3,300835,Automatic Merchandising Machine Operators,,
2805,Pioneer Vending,Greenville,OH,45331,4698 Us Route 127,Darke,(937) 548-8718,N/A, ,,,3,300835,Automatic Merchandising Machine Operators,,
2806,Hull R L & Sons Inc,Mount Vernon,OH,43050,81 Columbus Rd,Knox,(740) 392-5631,N/A,Beverly Hull,Owner,Female,3,300835,Automatic Merchandising Machine Operators,,
2807,Tiger's Coffee Service,Tiffin,OH,44883,646 Miami St,Seneca,(419) 448-0909,(419) 448-8612,Matt Arnold,Partner,Male,3,300835,Automatic Merchandising Machine Operators,,
2808,Shaffer Distributing Co,Richmond,IN,47374,1950 Nw 11th St,Wayne,(765) 488-0241,N/A, ,,,3,300835,Automatic Merchandising Machine Operators,,
2809,Leroy's Vending Repair,Farmersville,IL,62533,306 Main St,Montgomery,(217) 227-3409,N/A,Judith Caudle,Owner,Female,3,299288,Automatic Merchandising Machine Operators,,
2810,S & S Amusement,Colt,AR,72326,10001 Highway 306 W,Saint Francis,(870) 270-6344,(870) 630-9020,Scott Scalf,Owner,Male,3,299288,Automatic Merchandising Machine Operators,,
2811,Illinois Valley Fbfm,Princeton,IL,61356,2950 N Main St,Bureau,(815) 915-8488,N/A, ,,,3,299288,Automatic Merchandising Machine Operators,,
2812,Greenwall Distributing,Poplar Bluff,MO,63901,2710 Shady Ln,Butler,(573) 785-4920,N/A,Joe Greenwall,Owner,Male,3,298736,Automatic Merchandising Machine Operators,,
2813,M & S Vending,Farmington,MO,63640,7605 Hickory Dr,Saint Francois,(573) 915-9123,N/A,Bill Arnold,Owner,Male,3,298736,Automatic Merchandising Machine Operators,,
2814,Myres Vending Co,Sikeston,MO,63801,221 E Malone Ave,Scott,(573) 472-4212,N/A,Larry Myres,Owner,Male,3,298736,Automatic Merchandising Machine Operators,,
2815,Sundowner Darts,Anaheim,CA,92806,650 S Sunkist St,Orange,(714) 772-0345,N/A,Sandy Green,Owner,Unknown,2,298644,"Hobby, Toy, & Game Stores",,
2816,Four Seasons Vending Service,Morris,IL,60450,809 Thomas Dr,Grundy,(815) 521-1325,N/A,Michael Campbell,Owner,Male,1,298500,Liquor Stores,,
2817,Rite-Way Vending,Waubay,SD,57273,216 E 2nd Ave,Day,(605) 947-4747,N/A,Michael Ness,Owner,Male,3,298220,Automatic Merchandising Machine Operators,,
2818,TNT,Yankton,SD,57078,1910 Summit St Ste B,Yankton,(605) 665-3711,N/A,Mark Casey,Manager,Male,3,298220,Automatic Merchandising Machine Operators,,
2819,Codys Vending Inc,Yankton,SD,57078,407 Picotte St,Yankton,(605) 665-7717,N/A,Tim Cody,Owner,Male,3,298220,Automatic Merchandising Machine Operators,,
2820,Compass Group,Greeneville,TN,37745,2745 Snapps Ferry Rd,Greene,(423) 639-3051,N/A, ,,,2,297950,Retail Stores,,
2821,Dollar Coffee Service,Paris,TN,38242,3018 Dinkins Ln,Henry,(731) 644-1280,N/A,Lawrence Jackson,Owner,Male,2,297950,Retail Stores,,
2822,Desert H20 To Go,Phoenix,AZ,85027,18631 N 19th Ave Ste 172,Maricopa,(623) 780-2626,N/A,John Becker,Owner,Male,4,297712,Misc Food Stores,,
2823,Arabis Co,Yemassee,SC,29945,Yemassee Hts,Hampton,(843) 844-8016,N/A, ,,,3,297704,Automatic Merchandising Machine Operators,,
2824,Harpers Distributing,Natchitoches,LA,71457,172 E Ridge Dr,Natchitoches,(318) 357-0329,N/A,Jimmy Harper,Owner,Male,3,296673,Automatic Merchandising Machine Operators,,
2825,Simmons Snacks,Ruston,LA,71270,1628 Williams Rd,Lincoln,(318) 245-0168,N/A,Cathy Simmons,Owner,Female,3,296673,Automatic Merchandising Machine Operators,,
2826,Robertson Vending Inc,Carbondale,IL,62901,1764 N Illinois Ave,Jackson,(618) 549-4931,(618) 549-7412,Rick Robertson,Owner,Male,3,296120,Automatic Merchandising Machine Operators,,
2827,Mom's Cigar & Lounge,Hicksville,NY,11801,230 W Old Country Rd,Nassau,(516) 933-0898,N/A,David Patel,Owner,Male,4,294156,Alcoholic Beverage Drinking Places,,
2828,Three Way Amusement Inc,Boyle,MS,38730,120 Highway 61 S,Bolivar,(662) 843-7522,N/A,Jimmy Wood,Owner,Male,3,294020,Automatic Merchandising Machine Operators,,
2829,Apex Vending,Pontotoc,MS,38863,237 Royal Oak Dr,Pontotoc,(662) 489-8755,N/A,Herbert Jenkins,Owner,Male,3,294020,Automatic Merchandising Machine Operators,,
2830,Activend Hawaii,Honolulu,HI,96819,244 Kalihi St,Honolulu,(808) 864-8889,N/A, ,,,2,290717,Automatic Merchandising Machine Operators,,
2831,Central Event Rentals,Bend,OR,97702,19990 Mcclellan Rd,Deschutes,(541) 389-6275,N/A, ,,,3,290499,Party Supply Stores,,
2832,Victory Vending Co,Newburgh,NY,12550,34 Flemming Dr,Orange,(845) 562-1946,N/A, ,,,2,290373,Automatic Merchandising Machine Operators,,
2833,First Quality Vending,Lindenhurst,NY,11757,424 50th St,Suffolk,(631) 226-5253,N/A, ,,,2,290373,Automatic Merchandising Machine Operators,,
2834,Elite Refreshments,Mount Arlington,NJ,7856,127 Mcgregor Ave,Morris,(973) 663-8567,N/A,Brooke Biedermann,Owner,Unknown,2,290373,Automatic Merchandising Machine Operators,,
2835,Arc Break Time Vending,Bay Shore,NY,11706,1229 Howells Rd,Suffolk,(631) 586-6872,N/A,Ronald Cafaro,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2836,Nicklaus Vending Inc,Armonk,NY,10504,9 Stone Hollow Way,Westchester,(651) 645-1963,N/A, ,,,2,290373,Automatic Merchandising Machine Operators,,
2837,M & B Vending Service,New Brunswick,NJ,8901,60 Paterson St Apt Ph3,Middlesex,(732) 634-4895,N/A,Mark Scotchsa,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2838,B D's Best Vending,Brick,NJ,8724,740 Thiele Rd,Ocean,(732) 349-1016,N/A,Barbara Doyle,Owner,Female,2,290373,Automatic Merchandising Machine Operators,,
2839,Hy-Bill Vendors,Bronx,NY,10472,1412 Croes Ave,Bronx,(718) 842-3295,N/A,Victor Ruiz,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2840,Vic's Vending Inc,Randolph,NJ,7869,43 Ridge Rd,Morris,(973) 328-2015,N/A,Victor Vinkman,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2841,Robwen Beverages,Freehold,NJ,7728,8 Chatham Ridge Dr,Monmouth,(732) 431-0884,N/A,Robert Sneyers,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2842,Paf Refreshment Center,Lebanon,NJ,8833,141 Cokesbury Rd,Hunterdon,(908) 832-2825,N/A, ,,,2,290373,Automatic Merchandising Machine Operators,,
2843,Vendors America Corporation,Wayne,NJ,7470,107 Greenrale Ave,Passaic,(973) 595-1777,N/A,Robert Brumale,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2844,Commercial Vending Inc,Monsey,NY,10952,51 Ashel Ln,Rockland,(845) 356-2189,N/A,Chaim Steinmetz,Manager,Male,2,290373,Automatic Merchandising Machine Operators,,
2845,Fishy Rescue,Belmar,NJ,7719,1320 State Route 71 Apt 103,Monmouth,(732) 996-4677,N/A,Carol Ingargiola,President,Female,2,290373,Automatic Merchandising Machine Operators,,
2846,Mclor,Jersey City,NJ,7304,149 Bentley Ave Apt B4,Hudson,(201) 451-8698,N/A,Maria Romero,Owner,Female,2,290373,Automatic Merchandising Machine Operators,,
2847,Tri State Vending,Jackson,NJ,8527,25 N County Line Rd Ste I,Ocean,(732) 473-0500,N/A,Chris Barth,Owner,Unknown,2,290373,Automatic Merchandising Machine Operators,,
2848,Razco Group of Co,Clifton,NJ,7011,23 Hilton St,Passaic,(973) 478-1779,N/A,Syed Razi,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2849,Snackmaster Vending Inc,Whippany,NJ,7981,1 Sterling Ct,Morris,(973) 887-8990,N/A,John Granato,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2850,Neill & Toomey,Saddle River,NJ,7458,52 Westerly Rd,Bergen,(201) 327-8264,N/A,Michael Toomey,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2851,Break Time Snacks,Seaford,NY,11783,2557 Ocean Ave,Nassau,(516) 679-2447,N/A,Gerard Mullen,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2852,Twinbrook Vending Inc,Haledon,NJ,7508,2 Church St,Passaic,(973) 942-8400,N/A,Leo Guabello,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2853,Vendor All Inc,Landing,NJ,7850,21 Palmer St,Morris,(973) 347-5502,N/A,David Gowdy,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2854,Leo Vending,Bayville,NY,11709,312 Bayville Ave,Nassau,(516) 628-9126,N/A,William Mauro,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
2855,Rogers Enterprises Inc,Piscataway,NJ,8854,28 Seward Ave,Middlesex,(732) 699-0315,N/A, ,,,2,290373,Automatic Merchandising Machine Operators,,
2856,First Choice Vending,Brooklyn,NY,11203,1486 Schenectady Ave,Kings,(718) 469-8444,N/A,Bill Parente,Owner,Male,2,290373,Automatic Merchandising Machine Operators,,
